word	change (%)	opm BASE	opm INST	significant
dtfc_NOUN	85.56	0.61	1.13	False
HDACi_NOUN	85.56	0.61	1.13	False
biostimulant_NOUN	85.56	0.61	1.13	False
srb_ADJ	85.56	0.61	1.13	False
queer_ADJ	85.56	0.61	1.13	False
macrophage_ADV	85.56	0.61	1.13	False
outcast_NOUN	85.56	0.61	1.13	False
thermoresponsive_ADJ	85.56	2.44	4.52	False
counter_VERB	85.56	1.22	2.26	False
multispectral_ADJ	85.56	0.61	1.13	False
ionomer_NOUN	85.56	0.61	1.13	False
continuum_ADJ	85.56	0.61	1.13	False
mbgn_NOUN	85.56	0.61	1.13	False
selenate_ADJ	85.56	0.61	1.13	False
asphaltene_ADJ	85.56	0.61	1.13	False
hyperelastic_ADJ	85.56	0.61	1.13	False
analytically_ADV	85.56	0.61	1.13	False
pathotype_NOUN	85.56	0.61	1.13	False
modality_ADJ	85.56	0.61	1.13	False
varicella_NOUN	85.56	0.61	1.13	False
sno2_NOUN	85.56	0.61	1.13	False
peo_NOUN	85.56	0.61	1.13	False
inputte_VERB	85.56	0.61	1.13	False
collaborate_NOUN	85.56	0.61	1.13	False
gsis_NOUN	85.56	0.61	1.13	False
tirelessly_ADV	85.56	0.61	1.13	False
oxybutynin_ADJ	85.56	0.61	1.13	False
reader_ADJ	85.56	0.61	1.13	False
articulate_VERB	85.56	0.61	1.13	False
multilobar_ADJ	85.56	0.61	1.13	False
midlife_ADJ	85.56	0.61	1.13	False
heterolysis_NOUN	85.56	0.61	1.13	False
lipidation_NOUN	85.56	0.61	1.13	False
garment_NOUN	85.56	0.61	1.13	False
treg7_ADJ	85.56	0.61	1.13	False
enrollee_NOUN	85.56	0.61	1.13	False
corticospinal_ADJ	85.56	1.22	2.26	False
gsdmd_ADJ	85.56	0.61	1.13	False
decellularize_VERB	85.56	0.61	1.13	False
theoretic_ADJ	85.56	1.22	2.26	False
ejaculatory_ADJ	85.56	0.61	1.13	False
syngas_NOUN	85.56	0.61	1.13	False
reinfarction_NOUN	85.56	0.61	1.13	False
caafe_NOUN	85.56	0.61	1.13	False
microinvasive_NOUN	85.56	0.61	1.13	False
ferrielectricity_NOUN	85.56	0.61	1.13	False
f420_NOUN	85.56	0.61	1.13	False
polyacrylonitrile_NOUN	85.56	0.61	1.13	False
meff_NOUN	85.56	0.61	1.13	False
ωp_PRON	85.56	0.61	1.13	False
nep_ADJ	85.56	0.61	1.13	False
εe_NOUN	85.56	0.61	1.13	False
OH_NOUN	85.56	0.61	1.13	False
sucralose_AUX	85.56	0.61	1.13	False
intergenerational_ADJ	85.56	2.44	4.52	False
humility_NOUN	85.56	0.61	1.13	False
evali_NOUN	85.56	0.61	1.13	False
jamming_NOUN	85.56	0.61	1.13	False
upcoming_ADJ	85.56	0.61	1.13	False
missouriensis_NOUN	85.56	0.61	1.13	False
actinomycete_NOUN	85.56	0.61	1.13	False
mcmv_ADJ	85.56	0.61	1.13	False
dirty_ADJ	85.56	0.61	1.13	False
sp_VERB	85.56	0.61	1.13	False
sublithospheric_ADJ	85.56	0.61	1.13	False
dipping_NOUN	85.56	0.61	1.13	False
finely_ADV	85.56	0.61	1.13	False
broaden_VERB	85.56	0.61	1.13	False
dabrafenib_NOUN	85.56	0.61	1.13	False
hsd17b12_NOUN	85.56	0.61	1.13	False
stroke_VERB	85.56	1.22	2.26	False
aesthetically_ADV	85.56	0.61	1.13	False
biliary_NOUN	85.56	0.61	1.13	False
autobiographical_ADJ	85.56	0.61	1.13	False
rename_VERB	85.56	0.61	1.13	False
enlistment_NOUN	85.56	0.61	1.13	False
alarming_ADJ	85.56	1.22	2.26	False
reversion_NOUN	85.56	0.61	1.13	False
diene_ADJ	85.56	0.61	1.13	False
dysconnectivity_NOUN	85.56	0.61	1.13	False
undetermined_ADJ	85.56	0.61	1.13	False
acupressure_ADV	85.56	0.61	1.13	False
mi_ADJ	85.56	0.61	1.13	False
rDNA_NOUN	85.56	0.61	1.13	False
clonally_ADV	85.56	1.22	2.26	False
echinocandin_NOUN	85.56	0.61	1.13	False
ρ_VERB	85.56	0.61	1.13	False
allopregnanolone_NOUN	85.56	1.22	2.26	False
pregnenolone_NOUN	85.56	0.61	1.13	False
previa_NOUN	85.56	0.61	1.13	False
ioc_NOUN	85.56	0.61	1.13	False
sulfonate_ADJ	85.56	0.61	1.13	False
anthrax_NOUN	85.56	0.61	1.13	False
sativum_NOUN	85.56	0.61	1.13	False
rosmarinic_ADJ	85.56	1.22	2.26	False
joy_NOUN	85.56	0.61	1.13	False
lbl_ADJ	85.56	0.61	1.13	False
nanoplatelet_NOUN	85.56	0.61	1.13	False
alizarin_NOUN	85.56	0.61	1.13	False
serve_NOUN	85.56	0.61	1.13	False
alkylate_VERB	85.56	0.61	1.13	False
perhexiline_NOUN	85.56	0.61	1.13	False
gpx3_PRON	85.56	0.61	1.13	False
offset_ADJ	85.56	0.61	1.13	False
vibrofluidized_ADJ	85.56	0.61	1.13	False
criminal_NOUN	85.56	0.61	1.13	False
unfairly_ADV	85.56	0.61	1.13	False
incompatibility_NOUN	85.56	2.44	4.52	False
HSCT_NOUN	85.56	0.61	1.13	False
agvhd_ADJ	85.56	0.61	1.13	False
lipopolysaccharide_ADJ	85.56	0.61	1.13	False
nmdar_NOUN	85.56	0.61	1.13	False
amoA_NOUN	85.56	0.61	1.13	False
sensationalize_VERB	85.56	0.61	1.13	False
figural_ADJ	85.56	0.61	1.13	False
albeit_SCONJ	85.56	1.22	2.26	False
amylose_NOUN	85.56	0.61	1.13	False
pyridylamido_NOUN	85.56	0.61	1.13	False
pathologize_VERB	85.56	0.61	1.13	False
phrasing_NOUN	85.56	0.61	1.13	False
intonation_NOUN	85.56	0.61	1.13	False
millisecond_ADJ	85.56	0.61	1.13	False
unstained_ADJ	85.56	0.61	1.13	False
comparability_NOUN	85.56	0.61	1.13	False
elm_NOUN	85.56	0.61	1.13	False
nonischemic_ADJ	85.56	0.61	1.13	False
chemosensory_NOUN	85.56	0.61	1.13	False
dietetic_NOUN	85.56	0.61	1.13	False
flavonoid_VERB	85.56	0.61	1.13	False
acetylcholine_NOUN	85.56	4.87	9.04	False
reintroduction_NOUN	85.56	0.61	1.13	False
hyperoxia_NOUN	85.56	0.61	1.13	False
cardiac_NOUN	85.56	0.61	1.13	False
spiral_ADJ	85.56	0.61	1.13	False
basic_NOUN	85.56	0.61	1.13	False
vaginosis_NOUN	85.56	0.61	1.13	False
pond_VERB	85.56	0.61	1.13	False
p_{total_ADJ	85.56	0.61	1.13	False
p_{distal_ADJ	85.56	0.61	1.13	False
beekeeper_NOUN	85.56	0.61	1.13	False
fixator_NOUN	85.56	1.22	2.26	False
rubra_VERB	85.56	0.61	1.13	False
pratensis_NOUN	85.56	0.61	1.13	False
microcystin_NOUN	85.56	0.61	1.13	False
mcs_NOUN	85.56	0.61	1.13	False
temperament_NOUN	85.56	1.22	2.26	False
aftercare_ADJ	85.56	0.61	1.13	False
oled_NOUN	85.56	1.22	2.26	False
distalization_NOUN	85.56	0.61	1.13	False
interfollicular_ADJ	85.56	0.61	1.13	False
groundbreaking_NOUN	85.56	0.61	1.13	False
northeast_ADJ	85.56	0.61	1.13	False
stored_ADJ	85.56	0.61	1.13	False
mmp_NOUN	85.56	0.61	1.13	False
calling_NOUN	85.56	0.61	1.13	False
expound_VERB	85.56	0.61	1.13	False
1s_ADJ	85.56	0.61	1.13	False
clear_ADV	85.56	1.22	2.26	False
dehydroxylase_NOUN	85.56	0.61	1.13	False
overabundance_NOUN	85.56	0.61	1.13	False
dehydroxylate_VERB	85.56	0.61	1.13	False
ERβ_NOUN	85.56	0.61	1.13	False
authoritative_ADJ	85.56	0.61	1.13	False
infarcted_ADJ	85.56	0.61	1.13	False
cellulite_NOUN	85.56	0.61	1.13	False
deoxy_NOUN	85.56	0.61	1.13	False
chloropropane_NOUN	85.56	0.61	1.13	False
wisdom_NOUN	85.56	0.61	1.13	False
crosslinke_VERB	85.56	1.22	2.26	False
compilation_NOUN	85.56	0.61	1.13	False
PACAP_NOUN	85.56	0.61	1.13	False
holotype_NOUN	85.56	0.61	1.13	False
corroborate_VERB	85.56	0.61	1.13	False
systematic_NOUN	85.56	0.61	1.13	False
lightness_NOUN	85.56	0.61	1.13	False
anomodont_NOUN	85.56	0.61	1.13	False
permian_ADJ	85.56	0.61	1.13	False
omnivorous_ADJ	85.56	0.61	1.13	False
deglycosylate_VERB	85.56	0.61	1.13	False
digested_ADJ	85.56	0.61	1.13	False
trophoblastic_ADJ	85.56	0.61	1.13	False
tempting_ADJ	85.56	0.61	1.13	False
temptation_NOUN	85.56	0.61	1.13	False
galvanostatic_ADJ	85.56	0.61	1.13	False
dichalcogenide_ADJ	85.56	0.61	1.13	False
transistor_NOUN	85.56	1.22	2.26	False
atrazine_ADJ	85.56	0.61	1.13	False
outcrop_NOUN	85.56	0.61	1.13	False
participating_ADJ	85.56	0.61	1.13	False
evapotranspiration_NOUN	85.56	0.61	1.13	False
cadaverine_ADJ	85.56	0.61	1.13	False
grounded_ADJ	85.56	0.61	1.13	False
superhydrophobicity_NOUN	85.56	0.61	1.13	False
craft_VERB	85.56	0.61	1.13	False
algorithm_ADV	85.56	0.61	1.13	False
nec_NOUN	85.56	0.61	1.13	False
subjectivity_NOUN	85.56	0.61	1.13	False
fractionated_ADJ	85.56	0.61	1.13	False
f4_NOUN	85.56	0.61	1.13	False
immunohistology_NOUN	85.56	0.61	1.13	False
heterodimeric_ADJ	85.56	0.61	1.13	False
antivenom_NOUN	85.56	0.61	1.13	False
phacoemulsification_NOUN	85.56	0.61	1.13	False
cohabitation_NOUN	85.56	2.44	4.52	False
syk_NOUN	85.56	0.61	1.13	False
CD40_VERB	85.56	0.61	1.13	False
20_NOUN	85.56	0.61	1.13	False
qrt_ADP	85.56	0.61	1.13	False
h37ra_NOUN	85.56	0.61	1.13	False
h3k27ac_ADJ	85.56	0.61	1.13	False
h3k4me2_ADJ	85.56	0.61	1.13	False
menopause_ADJ	85.56	0.61	1.13	False
paradox_NOUN	85.56	2.44	4.52	False
inclusivity_NOUN	85.56	0.61	1.13	False
tartar_ADJ	85.56	0.61	1.13	False
coexposure_NOUN	85.56	0.61	1.13	False
funnel_VERB	85.56	0.61	1.13	False
TFAM_NOUN	85.56	1.22	2.26	False
tfam_NOUN	85.56	0.61	1.13	False
peach_VERB	85.56	0.61	1.13	False
demethylase_NOUN	85.56	1.22	2.26	False
nonmammalian_ADJ	85.56	0.61	1.13	False
ceroid_NOUN	85.56	0.61	1.13	False
lipofuscinose_NOUN	85.56	0.61	1.13	False
acetobutylicum_NOUN	85.56	1.22	2.26	False
knocking_NOUN	85.56	0.61	1.13	False
enquiry_NOUN	85.56	0.61	1.13	False
rdw_NOUN	85.56	0.61	1.13	False
leptotrombidium_ADJ	85.56	0.61	1.13	False
pcc_NOUN	85.56	0.61	1.13	False
hydroexemestane_NOUN	85.56	0.61	1.13	False
photoinduced_ADJ	85.56	1.22	2.26	False
20th_NOUN	85.56	0.61	1.13	False
braking_NOUN	85.56	0.61	1.13	False
rear_NOUN	85.56	0.61	1.13	False
domino_NOUN	85.56	0.61	1.13	False
aom_NOUN	85.56	0.61	1.13	False
perioral_ADJ	85.56	0.61	1.13	False
incise_VERB	85.56	0.61	1.13	False
platysma_NOUN	85.56	0.61	1.13	False
k13_NOUN	85.56	0.61	1.13	False
portrayal_NOUN	85.56	0.61	1.13	False
feline_NOUN	85.56	1.22	2.26	False
leishmaniosis_NOUN	85.56	0.61	1.13	False
neutrophilic_VERB	85.56	0.61	1.13	False
dinitrophenol_NOUN	85.56	0.61	1.13	False
fosmid_ADJ	85.56	0.61	1.13	False
benzothiazine_ADJ	85.56	0.61	1.13	False
sulfide_VERB	85.56	0.61	1.13	False
governmental_ADJ	85.56	1.22	2.26	False
passively_ADV	85.56	0.61	1.13	False
turbidity_NOUN	85.56	0.61	1.13	False
magnification_NOUN	85.56	1.22	2.26	False
spermatic_ADJ	85.56	0.61	1.13	False
varicocele_NOUN	85.56	1.22	2.26	False
cardiovascular_NOUN	85.56	0.61	1.13	False
dispatch_VERB	85.56	0.61	1.13	False
hydroxylase_ADJ	85.56	0.61	1.13	False
thin_VERB	85.56	1.22	2.26	False
cmage_ADJ	85.56	0.61	1.13	False
umbelliflora_NOUN	85.56	0.61	1.13	False
carboxymethylchitosan_NOUN	85.56	0.61	1.13	False
by_NOUN	85.56	0.61	1.13	False
carbenoid_NOUN	85.56	0.61	1.13	False
dn_ADJ	85.56	0.61	1.13	False
dissipative_ADJ	85.56	0.61	1.13	False
catenulisporidin_NOUN	85.56	0.61	1.13	False
genealogy_NOUN	85.56	0.61	1.13	False
hydroformylation_NOUN	85.56	0.61	1.13	False
butoxide_NOUN	85.56	0.61	1.13	False
cholecystokinin_ADJ	85.56	0.61	1.13	False
spermiogenesis_NOUN	85.56	0.61	1.13	False
silence_NOUN	85.56	0.61	1.13	False
overexpress_ADJ	85.56	0.61	1.13	False
abhd12_ADJ	85.56	0.61	1.13	False
paraelectric_NOUN	85.56	0.61	1.13	False
segregating_ADJ	85.56	0.61	1.13	False
keratitis_NOUN	85.56	2.44	4.52	False
pubmed_ADJ	85.56	0.61	1.13	False
cleistogamous_ADJ	85.56	0.61	1.13	False
chasmogamous_ADJ	85.56	0.61	1.13	False
cushioning_NOUN	85.56	0.61	1.13	False
predominant_NOUN	85.56	0.61	1.13	False
hood_NOUN	85.56	1.22	2.26	False
aerosolized_ADJ	85.56	0.61	1.13	False
asgm_ADJ	85.56	0.61	1.13	False
pigmentary_ADJ	85.56	0.61	1.13	False
iris_NOUN	85.56	0.61	1.13	False
apomorphie_NOUN	85.56	0.61	1.13	False
tasking_NOUN	85.56	1.22	2.26	False
recipe_NOUN	85.56	0.61	1.13	False
planarity_NOUN	85.56	0.61	1.13	False
viticola_NOUN	85.56	1.22	2.26	False
sponsor_VERB	85.56	0.61	1.13	False
lanthoenzyme_NOUN	85.56	0.61	1.13	False
route_VERB	85.56	1.22	2.26	False
sender_NOUN	85.56	0.61	1.13	False
iteratively_ADV	85.56	1.22	2.26	False
antimycobacterial_ADJ	85.56	0.61	1.13	False
tst_NOUN	85.56	0.61	1.13	False
subgrade_NOUN	85.56	0.61	1.13	False
osteology_NOUN	85.56	0.61	1.13	False
hardwood_NOUN	85.56	0.61	1.13	False
unmarked_ADJ	85.56	0.61	1.13	False
interatrial_ADJ	85.56	0.61	1.13	False
gadid_ADJ	85.56	0.61	1.13	False
carene_ADJ	85.56	0.61	1.13	False
urokinase_NOUN	85.56	0.61	1.13	False
thrombi_NOUN	85.56	2.44	4.52	False
apdt_NOUN	85.56	0.61	1.13	False
preanesthetic_ADJ	85.56	0.61	1.13	False
CH3OH_NOUN	85.56	0.61	1.13	False
remained_AUX	85.56	0.61	1.13	False
minus_NOUN	85.56	0.61	1.13	False
candida_NOUN	85.56	0.61	1.13	False
timer_NOUN	85.56	0.61	1.13	False
skepticism_NOUN	85.56	0.61	1.13	False
fine_NOUN	85.56	0.61	1.13	False
JPYZ_NOUN	85.56	0.61	1.13	False
gnrha_NOUN	85.56	0.61	1.13	False
cavernae_NOUN	85.56	0.61	1.13	False
eggshell_ADJ	85.56	0.61	1.13	False
camouflage_VERB	85.56	0.61	1.13	False
vitelline_NOUN	85.56	0.61	1.13	False
desaturase_NOUN	85.56	1.22	2.26	False
tmov_ADJ	85.56	0.61	1.13	False
spinous_ADJ	85.56	0.61	1.13	False
giant_NOUN	85.56	0.61	1.13	False
mottle_VERB	85.56	0.61	1.13	False
splenocyte_NOUN	85.56	1.22	2.26	False
photodegradation_NOUN	85.56	0.61	1.13	False
equatorial_ADJ	85.56	1.22	2.26	False
anginal_ADJ	85.56	0.61	1.13	False
glabra_NOUN	85.56	1.22	2.26	False
overfishe_VERB	85.56	0.61	1.13	False
aryl_ADJ	85.56	0.61	1.13	False
recoverable_ADJ	85.56	0.61	1.13	False
randomised_ADJ	85.56	1.22	2.26	False
intermaxillary_ADJ	85.56	0.61	1.13	False
strictly_ADV	85.56	0.61	1.13	False
BCa_NOUN	85.56	0.61	1.13	False
bis_ADJ	85.56	0.61	1.13	False
liter_NOUN	85.56	0.61	1.13	False
pupil_ADJ	85.56	0.61	1.13	False
FLIP_NOUN	85.56	0.61	1.13	False
hemangioendothelioma_NOUN	85.56	0.61	1.13	False
hopeaphenol_NOUN	85.56	0.61	1.13	False
multidose_ADJ	85.56	0.61	1.13	False
croup_NOUN	85.56	0.61	1.13	False
cg_ADJ	85.56	0.61	1.13	False
nudge_ADJ	85.56	0.61	1.13	False
categorise_VERB	85.56	1.22	2.26	False
policymake_VERB	85.56	0.61	1.13	False
photoresponsivity_NOUN	85.56	0.61	1.13	False
transthoracic_NOUN	85.56	0.61	1.13	False
COX7a_NOUN	85.56	0.61	1.13	False
eukaryogenesis_NOUN	85.56	0.61	1.13	False
endosymbiosis_NOUN	85.56	0.61	1.13	False
beneath_ADP	85.56	0.61	1.13	False
25n_NOUN	85.56	0.61	1.13	False
electroanalgesia_NOUN	85.56	0.61	1.13	False
topologically_ADV	85.56	0.61	1.13	False
kilobase_NOUN	85.56	0.61	1.13	False
fe2o3_ADJ	85.56	1.22	2.26	False
interparticle_NOUN	85.56	1.22	2.26	False
syncytium_NOUN	85.56	0.61	1.13	False
divert_VERB	85.56	0.61	1.13	False
deslorelin_NOUN	85.56	0.61	1.13	False
acrylamide_ADJ	85.56	0.61	1.13	False
cc0n_NOUN	85.56	0.61	1.13	False
rpp_NOUN	85.56	0.61	1.13	False
cryostore_VERB	85.56	0.61	1.13	False
diffractive_ADJ	85.56	0.61	1.13	False
powerlessness_NOUN	85.56	0.61	1.13	False
cazyme_NOUN	85.56	0.61	1.13	False
nanofluid_NOUN	85.56	0.61	1.13	False
plethora_NOUN	85.56	0.61	1.13	False
sclerochronology_NOUN	85.56	0.61	1.13	False
icgs_NOUN	85.56	0.61	1.13	False
orf1a_NOUN	85.56	0.61	1.13	False
orf1b_NOUN	85.56	0.61	1.13	False
cardiothoracic_NOUN	85.56	0.61	1.13	False
apartment_NOUN	85.56	0.61	1.13	False
micellar_ADJ	85.56	0.61	1.13	False
avascular_ADJ	85.56	0.61	1.13	False
faecalis_NOUN	85.56	0.61	1.13	False
graduation_NOUN	85.56	0.61	1.13	False
alc_NOUN	85.56	0.61	1.13	False
macrovascular_NOUN	85.56	0.61	1.13	False
extend_ADJ	85.56	0.61	1.13	False
bpd_NOUN	85.56	0.61	1.13	False
vas_ADV	85.56	0.61	1.13	False
internalizing_NOUN	85.56	0.61	1.13	False
lichen_NOUN	85.56	1.22	2.26	False
depside_NOUN	85.56	0.61	1.13	False
diol_NOUN	85.56	0.61	1.13	False
daba_ADJ	85.56	0.61	1.13	False
hydrolytic_ADJ	85.56	0.61	1.13	False
lymphocyte_ADJ	85.56	0.61	1.13	False
biopsie_VERB	85.56	0.61	1.13	False
onchocercomata_NOUN	85.56	0.61	1.13	False
bcas_NOUN	85.56	0.61	1.13	False
packed_ADJ	85.56	0.61	1.13	False
quinolone_ADJ	85.56	0.61	1.13	False
tdh_NOUN	85.56	0.61	1.13	False
curate_VERB	85.56	0.61	1.13	False
lesbian_ADJ	85.56	0.61	1.13	False
psab_NOUN	85.56	0.61	1.13	False
rapport_NOUN	85.56	0.61	1.13	False
nlc_NOUN	85.56	0.61	1.13	False
dedication_NOUN	85.56	0.61	1.13	False
sheer_ADJ	85.56	0.61	1.13	False
drift_VERB	85.56	0.61	1.13	False
curling_NOUN	85.56	0.61	1.13	False
borax_NOUN	85.56	0.61	1.13	False
pseudogene_NOUN	85.56	0.61	1.13	False
predetermined_ADJ	85.56	0.61	1.13	False
valsartan_ADJ	85.56	0.61	1.13	False
acetazolamide_NOUN	85.56	1.22	2.26	False
hurdle_NOUN	85.56	0.61	1.13	False
pluvialis_NOUN	85.56	0.61	1.13	False
directivity_NOUN	85.56	0.61	1.13	False
beamwidth_NOUN	85.56	0.61	1.13	False
sealed_ADJ	85.56	0.61	1.13	False
photomultiplier_ADJ	85.56	0.61	1.13	False
patient_VERB	85.56	1.22	2.26	False
undergoing_NOUN	85.56	0.61	1.13	False
biorefinerie_NOUN	85.56	0.61	1.13	False
oxidise_VERB	85.56	0.61	1.13	False
PKCβ_NOUN	85.56	0.61	1.13	False
norethisterone_ADJ	85.56	0.61	1.13	False
wmc_NOUN	85.56	0.61	1.13	False
palette_NOUN	85.56	0.61	1.13	False
congenital_NOUN	85.56	1.22	2.26	False
CYP21A2_ADJ	85.56	0.61	1.13	False
dheas_NOUN	85.56	0.61	1.13	False
proof_ADJ	85.56	0.61	1.13	False
extracranial_NOUN	85.56	0.61	1.13	False
benzoic_ADJ	85.56	0.61	1.13	False
keypoint_NOUN	85.56	0.61	1.13	False
peptidyl_NOUN	85.56	0.61	1.13	False
prolyl_ADJ	85.56	0.61	1.13	False
sonicate_VERB	85.56	0.61	1.13	False
reconfiguration_NOUN	85.56	0.61	1.13	False
compost_ADJ	85.56	0.61	1.13	False
arrhythmogenic_ADJ	85.56	0.61	1.13	False
arvc_NOUN	85.56	0.61	1.13	False
swell_ADJ	85.56	0.61	1.13	False
sore_NOUN	85.56	0.61	1.13	False
clandestine_ADJ	85.56	0.61	1.13	False
unsanitary_ADJ	85.56	0.61	1.13	False
cerulenin_NOUN	85.56	0.61	1.13	False
cov_NOUN	85.56	0.61	1.13	False
lignocellulose_ADJ	85.56	0.61	1.13	False
brown_NOUN	85.56	0.61	1.13	False
prestige_NOUN	85.56	0.61	1.13	False
presidential_ADJ	85.56	0.61	1.13	False
unidimensional_ADJ	85.56	0.61	1.13	False
warhead_NOUN	85.56	0.61	1.13	False
topically_ADV	85.56	0.61	1.13	False
inaccurate_VERB	85.56	0.61	1.13	False
chemometomic_NOUN	85.56	0.61	1.13	False
pnet_NOUN	85.56	0.61	1.13	False
gratification_NOUN	85.56	0.61	1.13	False
avf_NOUN	85.56	0.61	1.13	False
catheterize_VERB	85.56	0.61	1.13	False
heteromer_NOUN	85.56	0.61	1.13	False
liraglutide_VERB	85.56	0.61	1.13	False
clabsis_NOUN	85.56	0.61	1.13	False
clabsi_NOUN	85.56	0.61	1.13	False
quaterphenyl_NOUN	85.56	0.61	1.13	False
unwinding_NOUN	85.56	0.61	1.13	False
logic_ADJ	85.56	0.61	1.13	False
articulata_NOUN	85.56	1.22	2.26	False
hiv_ADJ	85.56	0.61	1.13	False
relaxant_ADJ	85.56	0.61	1.13	False
silastic_ADJ	85.56	0.61	1.13	False
compositionality_NOUN	85.56	0.61	1.13	False
sizing_NOUN	85.56	0.61	1.13	False
supermicrosurgery_NOUN	85.56	0.61	1.13	False
polyvinylidene_NOUN	85.56	0.61	1.13	False
photoinitiator_NOUN	85.56	0.61	1.13	False
ink_VERB	85.56	0.61	1.13	False
cluttered_ADJ	85.56	0.61	1.13	False
overgrazing_NOUN	85.56	0.61	1.13	False
crust_NOUN	85.56	0.61	1.13	False
dyeing_NOUN	85.56	0.61	1.13	False
waterpipe_NOUN	85.56	2.44	4.52	False
retailer_NOUN	85.56	0.61	1.13	False
suboptimal_NOUN	85.56	0.61	1.13	False
glenoid_ADJ	85.56	0.61	1.13	False
isopeptide_ADJ	85.56	0.61	1.13	False
spytagged_ADJ	85.56	0.61	1.13	False
sustainably_ADV	85.56	0.61	1.13	False
prescriber_NOUN	85.56	0.61	1.13	False
CDH1_NOUN	85.56	0.61	1.13	False
poorly_ADJ	85.56	0.61	1.13	False
neurostimulation_NOUN	85.56	0.61	1.13	False
selenide_NOUN	85.56	0.61	1.13	False
obesogenic_ADJ	85.56	0.61	1.13	False
paramyxovirus_NOUN	85.56	0.61	1.13	False
cwap_NOUN	85.56	0.61	1.13	False
lambda_NOUN	85.56	2.44	4.52	False
unselected_ADJ	85.56	0.61	1.13	False
dimethoxybenzene_NOUN	85.56	0.61	1.13	False
mechanoreceptor_NOUN	85.56	0.61	1.13	False
broken_ADJ	85.56	0.61	1.13	False
unobserved_ADJ	85.56	0.61	1.13	False
preadmission_NOUN	85.56	0.61	1.13	False
whitefly_ADV	85.56	0.61	1.13	False
persuasive_ADJ	85.56	1.22	2.26	False
broth_NOUN	85.56	1.22	2.26	False
acryloyl_ADV	85.56	0.61	1.13	False
overtime_NOUN	85.56	0.61	1.13	False
biomacromolecule_NOUN	85.56	0.61	1.13	False
abg_NOUN	85.56	0.61	1.13	False
underexpresse_VERB	85.56	0.61	1.13	False
meniscus_VERB	85.56	0.61	1.13	False
tumourigenesis_NOUN	85.56	0.61	1.13	False
decompressive_NOUN	85.56	0.61	1.13	False
igrnet_ADJ	85.56	0.61	1.13	False
dihydroxybenzene_NOUN	85.56	0.61	1.13	False
suv_NOUN	85.56	0.61	1.13	False
replacer_NOUN	85.56	0.61	1.13	False
menthol_ADV	85.56	0.61	1.13	False
object_ADJ	85.56	0.61	1.13	False
organically_ADV	85.56	0.61	1.13	False
nanoclay_NOUN	85.56	0.61	1.13	False
dmi_NOUN	85.56	0.61	1.13	False
unclassified_ADJ	85.56	0.61	1.13	False
serotype_NOUN	85.56	2.44	4.52	False
purpuric_ADJ	85.56	0.61	1.13	False
dilute_NOUN	85.56	0.61	1.13	False
psd_NOUN	85.56	1.22	2.26	False
pincer_NOUN	85.56	0.61	1.13	False
used_ADJ	85.56	0.61	1.13	False
fabricating_NOUN	85.56	0.61	1.13	False
aae_NOUN	85.56	0.61	1.13	False
rheb1_NOUN	85.56	0.61	1.13	False
buckwheat_NOUN	85.56	1.22	2.26	False
unlinked_ADJ	85.56	0.61	1.13	False
trihydroxybenzene_NOUN	85.56	0.61	1.13	False
whiteness_ADJ	85.56	0.61	1.13	False
being_AUX	85.56	0.61	1.13	False
hdv_ADJ	85.56	0.61	1.13	False
paternalistically_ADV	85.56	0.61	1.13	False
phentermine_NOUN	85.56	0.61	1.13	False
topiramate_VERB	85.56	0.61	1.13	False
dipyrone_NOUN	85.56	2.44	4.52	False
tramadol_ADJ	85.56	0.61	1.13	False
7p_NOUN	85.56	0.61	1.13	False
snowball_ADJ	85.56	0.61	1.13	False
Non_NOUN	85.56	0.61	1.13	False
ruxolitinib_NOUN	85.56	0.61	1.13	False
vera_NOUN	85.56	0.61	1.13	False
accountable_ADJ	85.56	0.61	1.13	False
hsa_circ_0012152_PRON	85.56	0.61	1.13	False
tribometry_NOUN	85.56	0.61	1.13	False
insufflation_NOUN	85.56	0.61	1.13	False
desufflation_NOUN	85.56	0.61	1.13	False
inst_ADP	85.56	0.61	1.13	False
refugia_NOUN	85.56	0.61	1.13	False
sargassum_NOUN	85.56	0.61	1.13	False
rplc_ADJ	85.56	0.61	1.13	False
premolar_ADJ	85.56	0.61	1.13	False
daidzein_NOUN	85.56	0.61	1.13	False
daidzein_ADJ	85.56	0.61	1.13	False
beat_VERB	85.56	0.61	1.13	False
sinoatrial_ADJ	85.56	0.61	1.13	False
pyridoxal_NOUN	85.56	0.61	1.13	False
abnormally_ADV	85.56	0.61	1.13	False
icm_NOUN	85.56	0.61	1.13	False
myometrial_ADJ	85.56	0.61	1.13	False
drawing_NOUN	85.56	0.61	1.13	False
timp2_NOUN	85.56	0.61	1.13	False
catalog_VERB	85.56	0.61	1.13	False
spectra_ADJ	85.56	0.61	1.13	False
carbothermic_ADJ	85.56	0.61	1.13	False
avm_NOUN	85.56	0.61	1.13	False
T1a_NOUN	85.56	0.61	1.13	False
ounce_NOUN	85.56	0.61	1.13	False
serving_NOUN	85.56	0.61	1.13	False
huwe1_NOUN	85.56	0.61	1.13	False
Huwe1_NOUN	85.56	0.61	1.13	False
ethnographic_ADJ	85.56	0.61	1.13	False
20μg_NOUN	85.56	0.61	1.13	False
missed_ADJ	85.56	0.61	1.13	False
trypanosomiasis_NOUN	85.56	0.61	1.13	False
